SECT,DIV,GROUP,CLASS,SECT_DESC,DIV_DESC,GROUP_DESC,CLASS_DESC,SIZE,GEOCODE,PROVINCE,MUNICIPIO,PROVINCE_DESC,MUNICIPIO_DESC,EMPRESAS
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta de vehículos automotores,Venta de vehículos automotores,010 a 049,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta de vehículos automotores,Venta de vehículos automotores,010 a 049,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,2
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta de vehículos automotores,Venta de vehículos automotores,010 a 049,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta de vehículos automotores,Venta de vehículos automotores,001 a 009,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,2
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta de vehículos automotores,Venta de vehículos automotores,001 a 009,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta de vehículos automotores,Venta de vehículos automotores,001 a 009,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,8
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta de vehículos automotores,Venta de vehículos automotores,001 a 009,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,12
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta de vehículos automotores,Venta de vehículos automotores,001 a 009,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta de vehículos automotores,Venta de vehículos automotores,100 a 249,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta de vehículos automotores,Venta de vehículos automotores,050 a 099,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta de vehículos automotores,Venta de vehículos automotores,010 a 049,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,2
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta de vehículos automotores,Venta de vehículos automotores,010 a 049,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta de vehículos automotores,Venta de vehículos automotores,010 a 049,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta de vehículos automotores,Venta de vehículos automotores,010 a 049,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta de vehículos automotores,Venta de vehículos automotores,010 a 049,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,3
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta de vehículos automotores,Venta de vehículos automotores,001 a 009,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,2
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta de vehículos automotores,Venta de vehículos automotores,001 a 009,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,5
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta de vehículos automotores,Venta de vehículos automotores,001 a 009,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,3
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta de vehículos automotores,Venta de vehículos automotores,001 a 009,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,9
G,G50,G50502,G505025020,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Mantenimiento y reparación de vehículos automotores,Mantenimiento y reparación de vehículos automotores,010 a 049,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50502,G505025020,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Mantenimiento y reparación de vehículos automotores,Mantenimiento y reparación de vehículos automotores,010 a 049,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50502,G505025020,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Mantenimiento y reparación de vehículos automotores,Mantenimiento y reparación de vehículos automotores,010 a 049,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50502,G505025020,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Mantenimiento y reparación de vehículos automotores,Mantenimiento y reparación de vehículos automotores,010 a 049,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50502,G505025020,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Mantenimiento y reparación de vehículos automotores,Mantenimiento y reparación de vehículos automotores,010 a 049,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50502,G505025020,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Mantenimiento y reparación de vehículos automotores,Mantenimiento y reparación de vehículos automotores,001 a 009,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,2
G,G50,G50502,G505025020,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Mantenimiento y reparación de vehículos automotores,Mantenimiento y reparación de vehículos automotores,001 a 009,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,3
G,G50,G50502,G505025020,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Mantenimiento y reparación de vehículos automotores,Mantenimiento y reparación de vehículos automotores,050 a 099,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50502,G505025020,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Mantenimiento y reparación de vehículos automotores,Mantenimiento y reparación de vehículos automotores,050 a 099,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50502,G505025020,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Mantenimiento y reparación de vehículos automotores,Mantenimiento y reparación de vehículos automotores,010 a 049,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50502,G505025020,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Mantenimiento y reparación de vehículos automotores,Mantenimiento y reparación de vehículos automotores,010 a 049,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50502,G505025020,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Mantenimiento y reparación de vehículos automotores,Mantenimiento y reparación de vehículos automotores,010 a 049,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50502,G505025020,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Mantenimiento y reparación de vehículos automotores,Mantenimiento y reparación de vehículos automotores,001 a 009,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50502,G505025020,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Mantenimiento y reparación de vehículos automotores,Mantenimiento y reparación de vehículos automotores,001 a 009,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,4
G,G50,G50503,G505035030,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de partes, piezas y accesorios de vehículos automotores","Venta de partes, piezas y accesorios de vehículos automotores",050 a 099,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50503,G505035030,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de partes, piezas y accesorios de vehículos automotores","Venta de partes, piezas y accesorios de vehículos automotores",100 a 249,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50503,G505035030,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de partes, piezas y accesorios de vehículos automotores","Venta de partes, piezas y accesorios de vehículos automotores",100 a 249,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50503,G505035030,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de partes, piezas y accesorios de vehículos automotores","Venta de partes, piezas y accesorios de vehículos automotores",050 a 099,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50503,G505035030,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de partes, piezas y accesorios de vehículos automotores","Venta de partes, piezas y accesorios de vehículos automotores",010 a 049,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50503,G505035030,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de partes, piezas y accesorios de vehículos automotores","Venta de partes, piezas y accesorios de vehículos automotores",010 a 049,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50503,G505035030,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de partes, piezas y accesorios de vehículos automotores","Venta de partes, piezas y accesorios de vehículos automotores",010 a 049,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,4
G,G50,G50503,G505035030,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de partes, piezas y accesorios de vehículos automotores","Venta de partes, piezas y accesorios de vehículos automotores",001 a 009,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,4
G,G50,G50503,G505035030,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de partes, piezas y accesorios de vehículos automotores","Venta de partes, piezas y accesorios de vehículos automotores",001 a 009,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,7
G,G50,G50503,G505035030,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de partes, piezas y accesorios de vehículos automotores","Venta de partes, piezas y accesorios de vehículos automotores",001 a 009,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,12
G,G50,G50503,G505035030,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de partes, piezas y accesorios de vehículos automotores","Venta de partes, piezas y accesorios de vehículos automotores",001 a 009,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,10
G,G50,G50503,G505035030,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de partes, piezas y accesorios de vehículos automotores","Venta de partes, piezas y accesorios de vehículos automotores",001 a 009,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,4
G,G50,G50503,G505035030,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de partes, piezas y accesorios de vehículos automotores","Venta de partes, piezas y accesorios de vehículos automotores",050 a 099,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50503,G505035030,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de partes, piezas y accesorios de vehículos automotores","Venta de partes, piezas y accesorios de vehículos automotores",010 a 049,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50503,G505035030,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de partes, piezas y accesorios de vehículos automotores","Venta de partes, piezas y accesorios de vehículos automotores",010 a 049,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50503,G505035030,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de partes, piezas y accesorios de vehículos automotores","Venta de partes, piezas y accesorios de vehículos automotores",010 a 049,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50503,G505035030,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de partes, piezas y accesorios de vehículos automotores","Venta de partes, piezas y accesorios de vehículos automotores",010 a 049,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50503,G505035030,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de partes, piezas y accesorios de vehículos automotores","Venta de partes, piezas y accesorios de vehículos automotores",010 a 049,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50503,G505035030,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de partes, piezas y accesorios de vehículos automotores","Venta de partes, piezas y accesorios de vehículos automotores",010 a 049,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,4
G,G50,G50503,G505035030,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de partes, piezas y accesorios de vehículos automotores","Venta de partes, piezas y accesorios de vehículos automotores",001 a 009,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,4
G,G50,G50503,G505035030,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de partes, piezas y accesorios de vehículos automotores","Venta de partes, piezas y accesorios de vehículos automotores",001 a 009,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50503,G505035030,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de partes, piezas y accesorios de vehículos automotores","Venta de partes, piezas y accesorios de vehículos automotores",001 a 009,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,9
G,G50,G50504,G505045040,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta, mantenimiento y reparación de motocicletas y de sus partes, piezas y accesorios","Venta, mantenimiento y reparación de motocicletas y de sus partes, piezas y accesorios",001 a 009,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,2
G,G50,G50504,G505045040,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta, mantenimiento y reparación de motocicletas y de sus partes, piezas y accesorios","Venta, mantenimiento y reparación de motocicletas y de sus partes, piezas y accesorios",001 a 009,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50504,G505045040,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta, mantenimiento y reparación de motocicletas y de sus partes, piezas y accesorios","Venta, mantenimiento y reparación de motocicletas y de sus partes, piezas y accesorios",010 a 049,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50504,G505045040,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta, mantenimiento y reparación de motocicletas y de sus partes, piezas y accesorios","Venta, mantenimiento y reparación de motocicletas y de sus partes, piezas y accesorios",010 a 049,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50504,G505045040,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta, mantenimiento y reparación de motocicletas y de sus partes, piezas y accesorios","Venta, mantenimiento y reparación de motocicletas y de sus partes, piezas y accesorios",001 a 009,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50505,G505055050,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta al por menor de combustible para automotores,Venta al por menor de combustible para automotores,010 a 049,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50505,G505055050,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta al por menor de combustible para automotores,Venta al por menor de combustible para automotores,010 a 049,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50505,G505055050,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta al por menor de combustible para automotores,Venta al por menor de combustible para automotores,010 a 049,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50505,G505055050,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta al por menor de combustible para automotores,Venta al por menor de combustible para automotores,001 a 009,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50505,G505055050,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta al por menor de combustible para automotores,Venta al por menor de combustible para automotores,001 a 009,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50505,G505055050,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta al por menor de combustible para automotores,Venta al por menor de combustible para automotores,001 a 009,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,2
G,G50,G50505,G505055050,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta al por menor de combustible para automotores,Venta al por menor de combustible para automotores,010 a 049,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50505,G505055050,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta al por menor de combustible para automotores,Venta al por menor de combustible para automotores,010 a 049,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50505,G505055050,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta al por menor de combustible para automotores,Venta al por menor de combustible para automotores,010 a 049,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50505,G505055050,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta al por menor de combustible para automotores,Venta al por menor de combustible para automotores,010 a 049,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50505,G505055050,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta al por menor de combustible para automotores,Venta al por menor de combustible para automotores,010 a 049,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
G,G50,G50505,G505055050,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores",Venta al por menor de combustible para automotores,Venta al por menor de combustible para automotores,010 a 049,20093203000000000,32,3203,SANTO DOMINGO,SANTO DOMINGO NORTE,1
