HS8,Description,Base,Category,HS4,HS6,Cat,duty2007,duty2008,duty2009,duty2010,duty2011,duty2012,duty2013,duty2014,duty2015,HS1996
90213900,- - LOS DEMÁS,3.0,A,'9021,'902139,A,0,0,0,0,0,0,0,0,0,'902130
90214000,AUDIFONOS; EXCEPTO SUS PARTES Y ACCESORIOS,3.0,A,'9021,'902140,A,0,0,0,0,0,0,0,0,0,'902140
90215000,ESTIMULADORES CARDIACOS; EXCEPTO SUS PARTES Y ACCE SORIOS,3.0,A,'9021,'902150,A,0,0,0,0,0,0,0,0,0,'902150
90219010,VALVULAS CARDIACAS,3.0,A,'9021,'902190,A,0,0,0,0,0,0,0,0,0,'902190
90219020,PARTES Y ACCESORIOS PARA AUDIFONOS,3.0,A,'9021,'902190,A,0,0,0,0,0,0,0,0,0,'902190
90219090,LOS DEMAS,3.0,A,'9021,'902190,A,0,0,0,0,0,0,0,0,0,'902190
90221200,APARATOS DE TOMOGRAFIA REGIDOS POR UNA MAQUINA AUTOMATICA DE TRATAMIENTO O PROCESAMIENTO DE DATOS,3.0,A,'9022,'902212,A,0,0,0,0,0,0,0,0,0,'902212
90221300,LOS DEMAS PARA USO ODONTOLOGICO,3.0,A,'9022,'902213,A,0,0,0,0,0,0,0,0,0,'902213
90221400,LOS DEMAS; PARA USO MEDICO; QUIRURGICO O VETERINAR IO,3.0,A,'9022,'902214,A,0,0,0,0,0,0,0,0,0,'902214
90221900,PARA OTROS USOS.,3.0,A,'9022,'902219,A,0,0,0,0,0,0,0,0,0,'902219
90222100,PARA USO MEDICO; QUIRURGICO; ODONTOLOGICO O VETERI NARIO,3.0,A,'9022,'902221,A,0,0,0,0,0,0,0,0,0,'902221
90222900,PARA OTROS USOS,3.0,A,'9022,'902229,A,0,0,0,0,0,0,0,0,0,'902229
90223000,TUBOS DE RAYOS X,3.0,A,'9022,'902230,A,0,0,0,0,0,0,0,0,0,'902230
90229010,PANTALLAS RADIOLOGICAS; INCLUIDAS LAS QUE INCORPORAN ANTIDIFUSANTES,3.0,A,'9022,'902290,A,0,0,0,0,0,0,0,0,0,'902290
90229020,MESAS; SILLONES Y SOPORTES SIMILARES,3.0,A,'9022,'902290,A,0,0,0,0,0,0,0,0,0,'902290
90229090,LOS DEMAS,3.0,A,'9022,'902290,A,0,0,0,0,0,0,0,0,0,'902290
90230010,MODELOS DE ANATOMIA HUMANA Y ANIMAL,3.0,A,'9023,'902300,A,0,0,0,0,0,0,0,0,0,'902300
90230020,MAQUETAS DE EDIFICACIONES,3.0,A,'9023,'902300,A,0,0,0,0,0,0,0,0,0,'902300
90230030,MODELOS REDUCIDOS DE BARCOS; AERONAVES Y MAQUINAS,3.0,A,'9023,'902300,A,0,0,0,0,0,0,0,0,0,'902300
90230090,LOS DEMAS,3.0,A,'9023,'902300,A,0,0,0,0,0,0,0,0,0,'902300
90241010,PARA ENSAYOS DE FATIGA DE PIEZAS; ELECTRICOS; INCLUSO ELECTRONICOS,3.0,A,'9024,'902410,A,0,0,0,0,0,0,0,0,0,'902410
90241020,PARA ENSAYOS DE TRACCION; ELECTRICOS; INCLUSOS ELETRONICOS,3.0,A,'9024,'902410,A,0,0,0,0,0,0,0,0,0,'902410
90241030,PARA ENSAYOS DE DUREZA; ELECTRICOS; INCLUSO ELECTRONICOS,3.0,A,'9024,'902410,A,0,0,0,0,0,0,0,0,0,'902410
90241090,LOS DEMAS,3.0,A,'9024,'902410,A,0,0,0,0,0,0,0,0,0,'902410
90248010,PARA ENSAYOS DE TEXTILES O PAPEL O CARTON; ELECTRICOS INCLUSO ELECTRONICOS,3.0,A,'9024,'902480,A,0,0,0,0,0,0,0,0,0,'902480
90248090,LOS DEMAS,3.0,A,'9024,'902480,A,0,0,0,0,0,0,0,0,0,'902480
90249000,PARTES Y ACCESORIOS,3.0,A,'9024,'902490,A,0,0,0,0,0,0,0,0,0,'902490
90251110,DE USO CLINICO,3.0,A,'9025,'902511,A,0,0,0,0,0,0,0,0,0,'902511
90251120,DE VETERINARIA,3.0,A,'9025,'902511,A,0,0,0,0,0,0,0,0,0,'902511
90251190,LOS DEMAS,3.0,A,'9025,'902511,A,0,0,0,0,0,0,0,0,0,'902511
90251911,DE USO CLINICO,3.0,A,'9025,'902519,A,0,0,0,0,0,0,0,0,0,'902519
90251912,DE VETERINARIA,3.0,A,'9025,'902519,A,0,0,0,0,0,0,0,0,0,'902519
90251913,PIROMETROS,3.0,A,'9025,'902519,A,0,0,0,0,0,0,0,0,0,'902519
90251919,LOS DEMAS.,3.0,A,'9025,'902519,A,0,0,0,0,0,0,0,0,0,'902519
90251991,PIROMETROS,3.0,A,'9025,'902519,A,0,0,0,0,0,0,0,0,0,'902519
90251999,LOS DEMAS,3.0,A,'9025,'902519,A,0,0,0,0,0,0,0,0,0,'902519
90258030,DECIMETROS; AEROMETROS; PESALIQUIDOS; E INSTRUMENT OS FLOTANTES SIMILARES.,3.0,A,'9025,'902580,A,0,0,0,0,0,0,0,0,0,'902580
90258041,HIGROMETROS Y SICROMETROS,3.0,A,'9025,'902580,A,0,0,0,0,0,0,0,0,0,'902580
90258042,BAROMETROS SIN COMBINAR CON OTROS INSTRUMENTOS,3.0,A,'9025,'902580,A,0,0,0,0,0,0,0,0,0,'902580
90258049,LOS DEMAS.,3.0,A,'9025,'902580,A,0,0,0,0,0,0,0,0,0,'902580
90258091,BAROMETROS SIN COMBINAR CON OTROS INSTRUMENTOS,3.0,A,'9025,'902580,A,0,0,0,0,0,0,0,0,0,'902580
90258099,LOS DEMAS,3.0,A,'9025,'902580,A,0,0,0,0,0,0,0,0,0,'902580
90259000,PARTES Y ACCESORIOS,3.0,A,'9025,'902590,A,0,0,0,0,0,0,0,0,0,'902590
90261011,MEDIDORES DE CARBURANTES PARA VEHICULOS DEL CAPITULO 87,3.0,A,'9026,'902610,A,0,0,0,0,0,0,0,0,0,'902610
90261012,CAUDALIMETROS E INDICADORES DE NIVEL,3.0,A,'9026,'902610,A,0,0,0,0,0,0,0,0,0,'902610
90261019,LOS DEMAS.,3.0,A,'9026,'902610,A,0,0,0,0,0,0,0,0,0,'902610
90261091,MEDIDORES DE CARBURANTES PARA VEHICULOS DEL CAPITULO 87,3.0,A,'9026,'902610,A,0,0,0,0,0,0,0,0,0,'902610
90261099,LOS DEMAS,3.0,A,'9026,'902610,A,0,0,0,0,0,0,0,0,0,'902610
90262011,MANOMETROS,3.0,A,'9026,'902620,A,0,0,0,0,0,0,0,0,0,'902620
90262019,LOS DEMAS.,3.0,A,'9026,'902620,A,0,0,0,0,0,0,0,0,0,'902620
90262091,MANOMETROS PARA MEDIR LA PRESION DE NEUMATICOS (LLANTAS NEUMATICAS),3.0,A,'9026,'902620,A,0,0,0,0,0,0,0,0,0,'902620
90262099,LOS DEMAS,3.0,A,'9026,'902620,A,0,0,0,0,0,0,0,0,0,'902620
90268010,CONTADORES DE CALOR DE PAR TERMOELECTRICO,3.0,A,'9026,'902680,A,0,0,0,0,0,0,0,0,0,'902680
90268020,LOS DEMAS; ELETRICOS; INCLUSO ELECTRONICOS,3.0,A,'9026,'902680,A,0,0,0,0,0,0,0,0,0,'902680
90268090,LOS DEMAS,3.0,A,'9026,'902680,A,0,0,0,0,0,0,0,0,0,'902680
90269000,PARTES Y ACCESORIOS,3.0,A,'9026,'902690,A,0,0,0,0,0,0,0,0,0,'902690
90271010,ELETRICOS; INCLUSO ELECTRONICOS,3.0,A,'9027,'902710,A,0,0,0,0,0,0,0,0,0,'902710
90271090,LOS DEMAS,3.0,A,'9027,'902710,A,0,0,0,0,0,0,0,0,0,'902710
90272010,CROMATOGRAFOS,3.0,A,'9027,'902720,A,0,0,0,0,0,0,0,0,0,'902720
90272020,INSTRUMENTOS DE ELECTROFORESIS,3.0,A,'9027,'902720,A,0,0,0,0,0,0,0,0,0,'902720
90273010,ELETRICOS; INCLUSO ELECTRONICOS,3.0,A,'9027,'902730,A,0,0,0,0,0,0,0,0,0,'902730
90273090,LOS DEMAS,3.0,A,'9027,'902730,A,0,0,0,0,0,0,0,0,0,'902730
90274010,ELETRICOS; INCLUSO ELECTRONICOS,3.0,A,'9027,'902740,A,0,0,0,0,0,0,0,0,0,'902740
90274090,LOS DEMAS,3.0,A,'9027,'902740,A,0,0,0,0,0,0,0,0,0,'902740
90275010,ELETRICOS; INCLUSO ELECTRONICOS,3.0,A,'9027,'902750,A,0,0,0,0,0,0,0,0,0,'902750
90275090,LOS DEMAS,3.0,A,'9027,'902750,A,0,0,0,0,0,0,0,0,0,'902750
90278011,POLARIMETROS; MEDIDORES DE PH (PEACHIMETROS); TURBIDIMETROS; SALINOMETROS Y DILATOMETROS,3.0,A,'9027,'902780,A,0,0,0,0,0,0,0,0,0,'902780
90278012,DETECTORES DE HUMOS,3.0,A,'9027,'902780,A,0,0,0,0,0,0,0,0,0,'902780
90278019,LOS DEMAS.,3.0,A,'9027,'902780,A,0,0,0,0,0,0,0,0,0,'902780
90278091,VISCOSIMETROS; POROSIMETROS Y DILATOMETROS,3.0,A,'9027,'902780,A,0,0,0,0,0,0,0,0,0,'902780
90278099,LOS DEMAS,3.0,A,'9027,'902780,A,0,0,0,0,0,0,0,0,0,'902780
90279010,MICROTOMOS,3.0,A,'9027,'902790,A,0,0,0,0,0,0,0,0,0,'902790
90279090,PARTES Y ACCESORIOS,3.0,A,'9027,'902790,A,0,0,0,0,0,0,0,0,0,'902790
90281000,CONTADORES DE GAS,3.0,A,'9028,'902810,A,0,0,0,0,0,0,0,0,0,'902810
90282010,CONTADORES DE AGUA,3.0,A,'9028,'902820,A,0,0,0,0,0,0,0,0,0,'902820
90282090,LOS DEMAS,3.0,A,'9028,'902820,A,0,0,0,0,0,0,0,0,0,'902820
90283010,MONOFASICOS,3.0,A,'9028,'902830,A,0,0,0,0,0,0,0,0,0,'902830
90283090,LOS DEMAS,3.0,A,'9028,'902830,A,0,0,0,0,0,0,0,0,0,'902830
90289010,PARA CONTADORES DE ELECTRICIDAD,3.0,A,'9028,'902890,A,0,0,0,0,0,0,0,0,0,'902890
90289090,LOS DEMAS,3.0,A,'9028,'902890,A,0,0,0,0,0,0,0,0,0,'902890
90291010,TAXIMETROS,3.0,A,'9029,'902910,A,0,0,0,0,0,0,0,0,0,'902910
90291020,CONTADORES DE PRODUCCION; ELECTRONICOS,3.0,A,'9029,'902910,A,0,0,0,0,0,0,0,0,0,'902910
90291030,CUENTARREVOLUCIONES ELECTRICOS; INCLUSO ELETRONICOS,3.0,A,'9029,'902910,A,0,0,0,0,0,0,0,0,0,'902910
90291090,LOS DEMAS,3.0,A,'9029,'902910,A,0,0,0,0,0,0,0,0,0,'902910
90292010,VELOCIMETROS EXCEPTO ELECTRICOS O ELECTRONICOS,3.0,A,'9029,'902920,A,0,0,0,0,0,0,0,0,0,'902920
90292020,TACOMETROS,3.0,A,'9029,'902920,A,0,0,0,0,0,0,0,0,0,'902920
90292030,VELOCIMETROS ELECTRICOS; INCLUSO ELECTRONICOS,3.0,A,'9029,'902920,A,0,0,0,0,0,0,0,0,0,'902920
90292040,ESTROBOSCOPIOS,3.0,A,'9029,'902920,A,0,0,0,0,0,0,0,0,0,'902920
90299000,PARTES Y ACSESORIOS,3.0,A,'9029,'902990,A,0,0,0,0,0,0,0,0,0,'902990
90301000,INSTRUMENTOS Y APARATOS PARA MEDIDA O DETECCION DE RADIACIONES IONIZANTES,3.0,A,'9030,'903010,A,0,0,0,0,0,0,0,0,0,'903010
90302000,OSCILOSCOPIOS Y OSCILOGRAFOS CATODICOS,3.0,A,'9030,'903020,A,0,0,0,0,0,0,0,0,0,'903020
90303100,MULTIMETROS,3.0,A,'9030,'903031,A,0,0,0,0,0,0,0,0,0,'903031
90303910,VOLTIMETROS,3.0,A,'9030,'903039,A,0,0,0,0,0,0,0,0,0,'903039
90303990,LOS DEMAS,3.0,A,'9030,'903039,A,0,0,0,0,0,0,0,0,0,'903039
90304000,LOS DEMAS INSTRUMENTOS Y APARATOS; ESPECIALMENTE CONCEBIDOS PARA TECNICAS DE TELECOMUNICACION (POR E JEMPLO: HIPSOMETROS; KERDOMETROS; DISTORSIOMETROS; SOFOMETROS).,3.0,A,'9030,'903040,A,0,0,0,0,0,0,0,0,0,'903040
90308200,PARA MEDIDA O CONTROL DE OBLEAS (WAFERS) O DISPOSITIVOS; SEMICONDUCTORES,3.0,A,'9030,'903082,A,0,0,0,0,0,0,0,0,0,'903082
90308300,LOS DEMAS; CON DISPOSITIVO REGISTRADOR,3.0,A,'9030,'903083,A,0,0,0,0,0,0,0,0,0,'903083
90308910,ELETRICOS; INCLUSO ELECTRONICOS,3.0,A,'9030,'903089,A,0,0,0,0,0,0,0,0,0,'903089
90308990,LOS DEMAS,3.0,A,'9030,'903089,A,0,0,0,0,0,0,0,0,0,'903089
90309000,PARTES Y ACCESORIOS,3.0,A,'9030,'903090,A,0,0,0,0,0,0,0,0,0,'903090
90311010,ELECTRONICAS,3.0,A,'9031,'903110,A,0,0,0,0,0,0,0,0,0,'903110
90311090,LAS DEMAS,3.0,A,'9031,'903110,A,0,0,0,0,0,0,0,0,0,'903110
90312000,BANCOS DE PRUEBAS,3.0,A,'9031,'903120,A,0,0,0,0,0,0,0,0,0,'903120
90313000,PROYECTORES DE PERFILES.,3.0,A,'9031,'903130,A,0,0,0,0,0,0,0,0,0,'903130
90314100,PARA CONTROL DE OBLEAS (WAFERS) O DISPOSITIVOS; SE MICONDUCTORES; O CONTROL DEMASCARAS O RETICULAS UTILIZADAS EN LA FABRICACION DE DISPOSITIVOS SEMICON DUCTORES,3.0,A,'9031,'903141,A,0,0,0,0,0,0,0,0,0,'903141
90314910,COMPARADORES LLAMADOS OPTICOS; BANCOS COMPARADORES ; BANCOS DE MEDIDAS; INTERFEROMETROS; COMPROBADORES OPTICOS DE SUPERFICIE,3.0,A,'9031,'903149,A,0,0,0,0,0,0,0,0,0,'903149
90314920,APARATOS CON PALPADOR DIFERENCIAL; ANTEOJOS DE ALI NEACION,3.0,A,'9031,'903149,A,0,0,0,0,0,0,0,0,0,'903149
90314930,REGLAS OPTICAS; LECTORES MICROMETRICOS; GONIOMETROS; OPTICOS Y FOCOMETROS,3.0,A,'9031,'903149,A,0,0,0,0,0,0,0,0,0,'903149
90314990,LOS DEMAS,3.0,A,'9031,'903149,A,0,0,0,0,0,0,0,0,0,'903149
90318011,APARATOS PARA REGULAR LOS MOTORES DE VEHICULOS DEL CAPITULO 87 (SINCROSCOPIO),3.0,A,'9031,'903180,A,0,0,0,0,0,0,0,0,0,'903180
90318012,PLANIMETROS,3.0,A,'9031,'903180,A,0,0,0,0,0,0,0,0,0,'903180
90318019,LOS DEMAS,3.0,A,'9031,'903180,A,0,0,0,0,0,0,0,0,0,'903180
90318091,PLANIMETROS,3.0,A,'9031,'903180,A,0,0,0,0,0,0,0,0,0,'903180
90318099,LOS DEMAS,3.0,A,'9031,'903180,A,0,0,0,0,0,0,0,0,0,'903180
90319000,PARTES Y ACCESORIOS,3.0,A,'9031,'903190,A,0,0,0,0,0,0,0,0,0,'903190
90321010,ELECTRONICOS,3.0,A,'9032,'903210,A,0,0,0,0,0,0,0,0,0,'903210
90321090,LOS DEMAS,3.0,A,'9032,'903210,A,0,0,0,0,0,0,0,0,0,'903210
90322000,MANOSTATOS (PRESOSTATOS),3.0,A,'9032,'903220,A,0,0,0,0,0,0,0,0,0,'903220
90328100,HIDRAULICOS O NEUMATICOS,3.0,A,'9032,'903281,A,0,0,0,0,0,0,0,0,0,'903281
90328910,REGULADORES DE VOLTAJE,3.0,A,'9032,'903289,A,0,0,0,0,0,0,0,0,0,'903289
90328990,LOS DEMAS,3.0,A,'9032,'903289,A,0,0,0,0,0,0,0,0,0,'903289
90329000,PARTES Y ACCESORIOS,3.0,A,'9032,'903290,A,0,0,0,0,0,0,0,0,0,'903290
90330000,PARTES Y ACCESORIOS; NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE DE ESTE CAPITULO; PARA MAQUINAS; AP ARATOS; INSTRUMENTOS O ARTICULOSDEL CAPITULO 90,3.0,A,'9033,'903300,A,0,0,0,0,0,0,0,0,0,'903300
91011100,CON INDICADOR MECANICO SOLAMENTE,20.0,A,'9101,'910111,A,0,0,0,0,0,0,0,0,0,'910111
91011200,CON INDICADOR OPTOELECTRONICO SOLAMENTE,20.0,A,'9101,'910112,A,0,0,0,0,0,0,0,0,0,'910112
91011900,LOS DEMAS.,20.0,A,'9101,'910119,A,0,0,0,0,0,0,0,0,0,'910119
91012100,AUTOMATICOS,20.0,A,'9101,'910121,A,0,0,0,0,0,0,0,0,0,'910121
91012900,LOS DEMAS,20.0,A,'9101,'910129,A,0,0,0,0,0,0,0,0,0,'910129
91019100,ELECTRICOS,20.0,A,'9101,'910191,A,0,0,0,0,0,0,0,0,0,'910191
91019900,LOS DEMAS,20.0,A,'9101,'910199,A,0,0,0,0,0,0,0,0,0,'910199
91021100,CON INDICADOR MECANICO SOLAMENTE,20.0,A,'9102,'910211,A,0,0,0,0,0,0,0,0,0,'910211
91021200,CON INDICADOR OPTOELECTRONICO SOLAMENTE,20.0,A,'9102,'910212,A,0,0,0,0,0,0,0,0,0,'910212
91021900,LOS DEMAS,20.0,C,'9102,'910219,C,18.1818181818,16.3636363636,14.5454545455,12.7272727273,10.9090909091,9.09090909091,7.27272727273,5.45454545455,3.63636363636,'910219
91022100,AUTOMATICOS,20.0,A,'9102,'910221,A,0,0,0,0,0,0,0,0,0,'910221
91022900,LOS DEMAS,20.0,C,'9102,'910229,C,18.1818181818,16.3636363636,14.5454545455,12.7272727273,10.9090909091,9.09090909091,7.27272727273,5.45454545455,3.63636363636,'910229
91029100,ELECTRICOS,20.0,C,'9102,'910291,C,18.1818181818,16.3636363636,14.5454545455,12.7272727273,10.9090909091,9.09090909091,7.27272727273,5.45454545455,3.63636363636,'910291
91029900,LOS DEMAS,20.0,A,'9102,'910299,A,0,0,0,0,0,0,0,0,0,'910299
91031000,ELECTRICOS,20.0,C,'9103,'910310,C,18.1818181818,16.3636363636,14.5454545455,12.7272727273,10.9090909091,9.09090909091,7.27272727273,5.45454545455,3.63636363636,'910310
91039000,LOS DEMAS,20.0,A,'9103,'910390,A,0,0,0,0,0,0,0,0,0,'910390
91040010,PARA VEHICULOS DEL CAPITULO 87,20.0,C,'9104,'910400,C,18.1818181818,16.3636363636,14.5454545455,12.7272727273,10.9090909091,9.09090909091,7.27272727273,5.45454545455,3.63636363636,'910400
91040090,LOS DEMAS,3.0,A,'9104,'910400,A,0,0,0,0,0,0,0,0,0,'910400
91051100,ELECTRICOS,20.0,A,'9105,'910511,A,0,0,0,0,0,0,0,0,0,'910511
91051900,LOS DEMAS,20.0,A,'9105,'910519,A,0,0,0,0,0,0,0,0,0,'910519
91052100,ELECTRICOS,20.0,A,'9105,'910521,A,0,0,0,0,0,0,0,0,0,'910521
91052900,LOS DEMAS,20.0,C,'9105,'910529,C,18.1818181818,16.3636363636,14.5454545455,12.7272727273,10.9090909091,9.09090909091,7.27272727273,5.45454545455,3.63636363636,'910529
91059110,APARATOS DE RELOJERIA PARA REDES ELECTRICAS DE DIS TRIBUCION Y DE UNIFICACION DE LA HORA (MAESTRO YSECUNDARIO),20.0,A,'9105,'910591,A,0,0,0,0,0,0,0,0,0,'910591
91059120,REGULADORES ASTRONOMICOS O DE OBSERVATORIOS Y ANALOGOS,20.0,A,'9105,'910591,A,0,0,0,0,0,0,0,0,0,'910591
91059190,LOS DEMAS,20.0,A,'9105,'910591,A,0,0,0,0,0,0,0,0,0,'910591
91059910,CRONOMETROS DE MARINA Y SIMILARES,3.0,A,'9105,'910599,A,0,0,0,0,0,0,0,0,0,'910599
91059920,REGULADORES ASTRONOMICOS O DE OBSERVATORIOS Y ANALOGOS,3.0,A,'9105,'910599,A,0,0,0,0,0,0,0,0,0,'910599
91059990,LOS DEMAS,20.0,A,'9105,'910599,A,0,0,0,0,0,0,0,0,0,'910599
91061000,REGISTRADORES DE ASISTENCIA; FECHADORES Y CONTADORES,3.0,A,'9106,'910610,A,0,0,0,0,0,0,0,0,0,'910610
91062000,PARQUIMETROS,3.0,A,'9106,'910620,A,0,0,0,0,0,0,0,0,0,'910620
91069000,LOS DEMAS,3.0,A,'9106,'910690,A,0,0,0,0,0,0,0,0,0,'910690
91070000,INTERRUPTORES HORARIOS Y DEMAS APARATOS QUE PERMIT ANACCIONAR UN DISPOSITIVO EN UN MOMENTO DADO; CON MECANISMO DE RELOJERIA O MOTOR SINCRONICO,3.0,A,'9107,'910700,A,0,0,0,0,0,0,0,0,0,'910700
91081100,CON INDICADOR MECANICO SOLAMENTE O DISPOSITIVO QUE PERMITA INCORPORARLO,14.0,A,'9108,'910811,A,0,0,0,0,0,0,0,0,0,'910811
91081200,CON INDICADOR OPTOELECTRONICO SOLAMENTE,14.0,A,'9108,'910812,A,0,0,0,0,0,0,0,0,0,'910812
91081900,LOS DEMAS,14.0,A,'9108,'910819,A,0,0,0,0,0,0,0,0,0,'910819
91082000,AUTOMATICOS,14.0,A,'9108,'910820,A,0,0,0,0,0,0,0,0,0,'910820
91089000,- LOS DEMÁS,14.0,A,'9108,'910890,A,0,0,0,0,0,0,0,0,0,'910899
91091100,DE DESPERTADORES,14.0,A,'9109,'910911,A,0,0,0,0,0,0,0,0,0,'910911
91091900,LOS DEMAS,14.0,A,'9109,'910919,A,0,0,0,0,0,0,0,0,0,'910919
91099000,LOS DEMAS,14.0,A,'9109,'910990,A,0,0,0,0,0,0,0,0,0,'910990
91101100,MECANISMOS COMPLETOS; SIN MONTAR O PARCIALMENTE MONTADOS (CHABLONS),14.0,A,'9110,'911011,A,0,0,0,0,0,0,0,0,0,'911011
91101200,MECANISMOS INCOMPLETOS; MONTADOS,14.0,A,'9110,'911012,A,0,0,0,0,0,0,0,0,0,'911012
91101900,MECANISMOS EN BLANCO (EBAUCHES),14.0,A,'9110,'911019,A,0,0,0,0,0,0,0,0,0,'911019
91109000,LOS DEMAS,14.0,A,'9110,'911090,A,0,0,0,0,0,0,0,0,0,'911090
91111000,CAJAS DE METAL PRECIOSO O CHAPADO DE METAL PRECIOS O (PLAQUE),20.0,A,'9111,'911110,A,0,0,0,0,0,0,0,0,0,'911110
91112000,CAJAS DE METAL COMUN; INCLUSO DORADO O PLATEADO,20.0,A,'9111,'911120,A,0,0,0,0,0,0,0,0,0,'911120
91118000,LAS DEMAS CAJAS,20.0,A,'9111,'911180,A,0,0,0,0,0,0,0,0,0,'911180
91119000,PARTES,20.0,A,'9111,'911190,A,0,0,0,0,0,0,0,0,0,'911190
91122000,- CAJAS Y ENVOLTURAS SIMILARES,20.0,A,'9112,'911220,A,0,0,0,0,0,0,0,0,0,'911280
91129000,PARTES,20.0,A,'9112,'911290,A,0,0,0,0,0,0,0,0,0,'911290
91131000,DE METAL PRECIOSO O CHAPADO DE METAL PRECIOSO (PLA QUE),20.0,A,'9113,'911310,A,0,0,0,0,0,0,0,0,0,'911310
91132000,DE METAL COMUN; INCLUSO DORADO O PLATEADO,20.0,C,'9113,'911320,C,18.1818181818,16.3636363636,14.5454545455,12.7272727273,10.9090909091,9.09090909091,7.27272727273,5.45454545455,3.63636363636,'911320
91139000,LAS DEMAS,20.0,C,'9113,'911390,C,18.1818181818,16.3636363636,14.5454545455,12.7272727273,10.9090909091,9.09090909091,7.27272727273,5.45454545455,3.63636363636,'911390
91141000,MUELLES (RESORTES); INCLUIDAS LAS ESPIRALES,14.0,A,'9114,'911410,A,0,0,0,0,0,0,0,0,0,'911410
91142000,PIEDRAS,14.0,A,'9114,'911420,A,0,0,0,0,0,0,0,0,0,'911420
91143000,ESFERAS O CUADRANTES,14.0,A,'9114,'911430,A,0,0,0,0,0,0,0,0,0,'911430
91144000,PLATINAS Y PUENTES,14.0,A,'9114,'911440,A,0,0,0,0,0,0,0,0,0,'911440
91149000,LAS DEMAS,14.0,A,'9114,'911490,A,0,0,0,0,0,0,0,0,0,'911490
92011000,PIANOS VERTICALES,20.0,A,'9201,'920110,A,0,0,0,0,0,0,0,0,0,'920110
92012000,PIANOS DE COLA,20.0,A,'9201,'920120,A,0,0,0,0,0,0,0,0,0,'920120
92019000,LOS DEMAS,20.0,A,'9201,'920190,A,0,0,0,0,0,0,0,0,0,'920190
92021000,DE ARCO,20.0,A,'9202,'920210,A,0,0,0,0,0,0,0,0,0,'920210
92029010,GUITARRAS,20.0,A,'9202,'920290,A,0,0,0,0,0,0,0,0,0,'920290
92029090,LOS DEMAS,20.0,A,'9202,'920290,A,0,0,0,0,0,0,0,0,0,'920290
92030000,ORGANOS DE TUBOS Y TECLADO; ARMONIOS E INSTRUMENTOS SIMILARES DE TECLADO Y LENGETAS METALICAS LIBRES,20.0,A,'9203,'920300,A,0,0,0,0,0,0,0,0,0,'920300
92041000,ACORDEONES E INSTRUMENTOS SIMILARES,20.0,A,'9204,'920410,A,0,0,0,0,0,0,0,0,0,'920410
92042000,ARMONICAS,20.0,A,'9204,'920420,A,0,0,0,0,0,0,0,0,0,'920420
92051000,INSTRUMENTOS LLAMADOS METALES,20.0,A,'9205,'920510,A,0,0,0,0,0,0,0,0,0,'920510
92059000,LOS DEMAS,20.0,A,'9205,'920590,A,0,0,0,0,0,0,0,0,0,'920590
92060000,INSTRUMENTOS MUSICALES DE PERCUSION (POR EJEMPLO: TAMBORES; CAJAS; XILOFONOS; PLATILLOS; CASTAÑUELAS ; MARACAS),20.0,A,'9206,'920600,A,0,0,0,0,0,0,0,0,0,'920600
92071010,ORGANOS,20.0,A,'9207,'920710,A,0,0,0,0,0,0,0,0,0,'920710
92071090,LOS DEMAS,20.0,A,'9207,'920710,A,0,0,0,0,0,0,0,0,0,'920710
92079000,LOS DEMAS,20.0,A,'9207,'920790,A,0,0,0,0,0,0,0,0,0,'920790
92081000,CAJAS DE MUSICA,20.0,A,'9208,'920810,A,0,0,0,0,0,0,0,0,0,'920810
92089010,SILBATOS Y RECLAMOS DE CUALQUIER CLASE,20.0,A,'9208,'920890,A,0,0,0,0,0,0,0,0,0,'920890
92089090,LOS DEMAS,20.0,A,'9208,'920890,A,0,0,0,0,0,0,0,0,0,'920890
92091000,METRONOMOS Y DIAPASONES,14.0,A,'9209,'920910,A,0,0,0,0,0,0,0,0,0,'920910
92092000,MECANISMOS DE CAJAS DE MUSICA,14.0,A,'9209,'920920,A,0,0,0,0,0,0,0,0,0,'920920
92093000,CUERDAS ARMONICAS.,14.0,A,'9209,'920930,A,0,0,0,0,0,0,0,0,0,'920930
92099100,PARTES Y ACCESORIOS DE PIANOS,14.0,A,'9209,'920991,A,0,0,0,0,0,0,0,0,0,'920991
92099200,PARTES Y ACCESORIOS DE INSTRUMENTOS MUSICALES DE L A PARTIDA NO 92.02,14.0,A,'9209,'920992,A,0,0,0,0,0,0,0,0,0,'920992
92099300,PARTES Y ACCESORIOS DE INSTRUMENTOS MUSICALES DE L A PARTIDA NO 92.03,14.0,A,'9209,'920993,A,0,0,0,0,0,0,0,0,0,'920993
92099400,PARTES Y ACCESORIOS DE INSTRUMENTOS MUSICALES DE L A PARTIDA NO 92.07,14.0,A,'9209,'920994,A,0,0,0,0,0,0,0,0,0,'920994
92099910,PARTES Y ACSESORIOS DE INSTRUMENTOS MUSICALES DE L A PARTIDA N 92.04,14.0,A,'9209,'920999,A,0,0,0,0,0,0,0,0,0,'920999
92099990,LOS DEMAS,14.0,A,'9209,'920999,A,0,0,0,0,0,0,0,0,0,'920999
93011100,DE AUTOPROPULSIÓN,20.0,A,'9301,'930111,A,0,0,0,0,0,0,0,0,0,'930100
93011900,LOS DEMÁS,20.0,A,'9301,'930119,A,0,0,0,0,0,0,0,0,0,'930100
